Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,39,1,9070,1,1,148.38760414839945,1,19,34,9,10,111.83876041483994,0,0,0,1,1,0,30,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,9.080111091626073,2.0449583406402225,0.97679929690907,0
1,1,1,9853,1,1,151.03034874239492,1,38,37,4,5,142.3636192216019,1,0,0,1,0,0,18,0,0,6,8,5,12.673398260818047,0,0,6,9,0,0.0,0,12.763619221601905,-0.4262645309331218,-0.19738863189701217,0
1,1,1,9238,1,1,121.0366832028906,1,37,38,9,9,116.41929695364068,1,0,0,1,0,0,22,0,0,5,9,3,11.330276399759118,0,0,5,10,3,11.253056933574216,0,7.6,2.6,0.32,0
1,1,1,9119,1,1,125.5733008282309,1,1,1,9,1,118.75601950306147,1,0,0,1,1,0,22,0,0,5,13,1,11.426699171769105,0,0,5,8,1,10.859951242346343,0,8.884029254592194,0.17461140799252162,-2.1339225754428606,0
1,1,4,9773,1,1,130.3712410261232,1,1,1,9,5,132.57814837593176,0,0,0,0,1,0,18,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,10.869455042911838,0.6838345298502405,2.176141811846073,0
1,17,2,9130,1,1,121.51167744211567,1,1,1,1,4,126.4535032326347,0,0,0,1,1,0,18,0,0,5,11,3,10.204670976846266,0,0,5,13,0,0.0,0,11.727812859980235,2.523141883133968,0.060170400877891383,0
1,17,1,9238,1,1,134.06422697053063,1,3,19,1,6,124.56699012337964,0,0,0,1,1,0,21,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.123861016110226,0.01926809115918937,-0.11991405980368974,0
1,17,5,9254,1,1,118.10717201133977,1,1,37,5,5,120.3070903795884,1,0,0,1,0,0,19,0,0,6,11,3,12.267793975430486,0,0,6,11,3,10.330379008504831,0,7.942950436287283,2.471393586392269,0.472184256102482,0
1,16,1,9991,1,1,127.23706183411727,1,37,37,9,9,132.26560929602383,0,0,0,1,0,0,25,0,12,16,16,13,11.99439543107557,0,10,15,13,11,11.544885423588186,0,9.534056716117908,1.4948247336469094,1.259398976400127,0
1,39,1,9254,1,9,133.1,1,34,1,0,5,105.1032223009524,0,0,0,1,1,0,26,0,0,6,0,0,0.0,0,0,5,5,0,0.0,0,9.911972806264544,1.4,2.567267438374609,0
1,1,1,9773,1,1,125.0,1,19,1,9,7,121.46656489200359,1,0,0,1,0,0,18,0,0,6,0,0,0.0,0,0,7,0,0,0.0,0,11.1,0.6,2.02,0
2,43,1,9991,1,1,120.0,1,37,37,5,9,128.2,1,0,0,1,1,0,34,0,0,5,5,0,3.096297155917881,0,0,5,8,1,10.538486461898762,0,9.4,-0.8,-3.12,0
1,1,1,9853,1,1,143.75456832620924,1,1,38,9,7,134.81357918447688,1,0,0,1,0,1,19,0,0,6,8,6,13.20452639482563,0,0,6,7,4,13.119670286089214,0,10.986814751068612,0.9018273304836981,1.9143604343307057,0
1,1,1,9853,1,1,130.12042718666635,1,1,19,7,9,121.60200711977777,1,0,0,1,0,0,18,0,0,6,6,1,10.060213593333179,0,0,6,6,0,0.0,0,12.693978640666682,3.6357721671112757,-1.6299515197557348,0
2,39,1,8014,0,1,139.35584166883365,1,37,34,0,0,122.52572249284898,0,0,0,0,0,0,38,0,0,4,0,0,0.0,0,0,4,5,0,0.0,0,9.85091083181645,-0.0914258357170078,-1.5546952552657536,0
1,44,1,9003,1,39,130.0,1,37,37,9,6,129.87313119580207,0,0,0,0,1,0,24,0,0,5,6,0,0.0,0,0,5,8,0,0.0,0,15.16168318880553,2.1445111783107116,-3.0344771660667584,0
1,15,1,9147,1,1,133.1,1,1,1,4,7,95.0,0,0,0,1,1,0,20,0,0,5,18,0,0.0,0,0,5,12,0,0.0,0,11.1,0.6,2.02,0
1,39,2,9556,1,1,133.1,1,1,37,4,5,100.64071360454224,0,0,0,1,1,0,23,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,9.127548050456578,1.4,3.2980210266799252,0
1,17,1,9147,1,1,132.0,1,38,1,5,9,119.1,0,0,0,0,1,0,19,0,0,5,9,3,10.29192725136028,0,0,5,9,3,10.633984411005773,0,10.8,1.4,1.74,0
1,1,1,9147,1,1,137.1871849071081,1,19,1,2,9,122.8871849071081,1,0,0,1,0,0,18,0,0,5,6,3,11.812815092891903,0,0,5,6,0,0.0,0,11.628329810379737,0.5593592453554048,1.9265262643174312,0
1,44,1,9085,1,39,140.0,1,19,37,4,10,139.55074324680228,0,0,0,1,1,0,20,0,1,6,15,4,12.786068212762993,0,1,6,12,4,12.64179536171102,0,15.461935334032326,0.10746139148669376,-0.37126496573707723,0
2,39,1,8014,1,1,120.0,1,37,37,9,9,103.41394455550477,0,0,0,0,1,0,34,0,0,4,5,0,0.0,0,0,5,10,0,0.0,0,11.13732601822826,1.2102541147466044,1.7505414380696331,0
1,39,1,9670,1,1,135.90872368599727,1,3,1,9,9,113.0445476962517,0,0,0,1,0,0,27,0,0,6,15,2,11.37694725133868,0,1,6,20,1,10.501557801070943,0,13.9,-0.3,0.79,0
2,39,1,9500,1,1,139.40025001219678,1,37,37,9,9,132.4697029052678,0,0,0,1,0,0,35,0,0,6,13,4,12.547847827147546,0,0,6,9,4,12.34697029052678,0,12.73029709473221,0.48261594238251526,1.5544460192830818,0
1,39,1,9147,1,12,131.6650302796375,1,1,1,9,9,140.0,0,0,0,1,1,0,27,0,0,5,5,0,0.0,0,0,5,0,0,0.0,0,11.483020561816534,-0.5685532709092739,-1.3100865785105218,0
1,39,1,9119,1,1,135.95079628565594,1,1,1,9,3,135.79342055901043,0,0,0,1,1,0,30,0,0,5,16,1,12.5164486024739,0,0,5,9,1,11.661054211166594,0,16.2,0.3,-0.92,0
1,1,1,171,1,1,150.0,1,37,37,9,9,134.6,1,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.089889584785533,2.713668090754064,-2.169331187514004,0
1,44,1,9070,1,1,95.63790151397782,1,19,37,4,4,96.25028696739652,0,0,0,1,1,0,21,0,0,6,16,4,13.03949250038732,0,0,6,9,5,10.872419697204435,0,12.66172590916133,3.291743031054196,-1.2547447432434824,0
4,39,1,9147,1,3,132.22029469202394,1,19,19,9,9,126.70536916667413,0,0,0,0,1,0,37,0,0,2,5,0,0.0,0,0,4,5,0,0.0,0,10.885132771739618,1.1729792753610204,1.8194572536236429,0
1,17,1,171,1,1,143.18458851800682,1,3,37,9,7,148.84767081440546,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,14.483369570083822,3.1267740667587716,-3.203125780499221,0
2,39,1,9991,1,1,120.0,1,37,37,9,9,131.35876965492432,1,0,0,1,1,0,31,0,0,3,5,0,0.0,0,0,3,5,0,0.0,0,7.6,2.6,0.32,0
1,39,1,9003,1,1,133.1,1,19,19,9,9,105.21688678132435,0,0,0,0,1,0,38,0,0,6,8,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,0
1,39,1,9500,1,1,133.1,1,19,1,4,9,101.53414508884677,0,0,0,1,1,0,25,0,0,5,10,0,0.0,0,0,5,7,0,0.0,0,15.5,2.8,-4.06,0
1,43,1,9085,1,1,114.9325762439649,1,37,37,2,2,109.11618170144843,0,0,0,0,1,0,22,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,12.378424398068768,0.5121362760863183,1.789325762439649,0
1,17,2,9500,1,1,131.6057748193569,1,3,3,2,5,124.10288740967844,1,0,0,1,1,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,0
1,17,1,9003,1,1,125.0,1,19,3,3,3,118.2288319624792,1,0,0,1,1,0,19,0,0,7,10,4,11.716853396333335,0,0,7,9,4,11.764298754680533,0,11.535403054381584,0.9967144540488093,1.5146345478508052,0
1,39,1,8014,0,19,133.1,1,37,37,9,7,143.59287010951837,0,0,0,1,1,0,50,0,0,6,6,0,0.0,0,0,5,6,0,0.0,0,12.043761345828587,0.5916042253583633,1.9650658529070943,0
1,1,3,9500,1,1,135.0,1,1,37,4,9,128.69428172163134,1,0,0,1,0,0,21,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.235006987145162,3.1802789267732714,-1.580769871436221,0
1,17,3,9070,1,1,127.24595772838451,1,19,1,9,5,134.29029854812282,1,0,0,1,1,0,18,0,0,6,6,6,12.918014090538497,0,0,6,9,5,11.8,0,12.306467634584786,2.937531042008025,-0.7850372504096298,0
1,17,1,9773,1,1,135.3213627465191,1,1,1,5,3,129.49470539080684,1,0,0,1,0,1,18,0,0,6,10,5,12.794140556119247,0,0,6,8,6,11.898275388359071,0,12.44290980278471,3.2018877428953774,-1.1022652914744528,0
1,1,1,9238,1,1,122.44029892784609,1,19,19,4,7,112.99328351202566,1,0,0,1,1,0,18,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.25298458417957,2.2268659518973886,0.6371639408872198,0
1,1,1,171,1,1,162.8596193252246,1,3,38,2,6,164.59653294468555,1,0,0,1,0,0,20,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,9.396099562771237,1.7732240107878434,0.4539947292861082,0
1,1,1,9130,1,1,151.13313202352623,1,19,38,9,8,135.63467471905895,1,0,0,1,1,0,18,0,0,5,8,5,14.93436805835123,0,0,5,9,5,14.802481461644128,0,12.908048314353705,3.006505618820981,-1.2682997477160605,0
1,1,1,9853,1,1,114.30970372612073,1,19,38,4,9,109.59291111783622,1,0,1,1,0,0,19,0,0,6,10,4,10.672057625622624,0,0,6,9,2,10.482794237437737,0,16.2,0.3,-0.92,0
1,39,1,9991,0,1,133.65361284506534,1,3,3,3,4,154.4123272439263,1,0,0,1,1,0,32,0,0,6,0,0,0.0,0,0,7,0,0,0.0,0,12.271626006941373,0.572210371095478,1.7859883127169178,0
1,1,1,9085,1,1,127.04902277914051,1,1,1,9,10,116.35735341687108,0,0,0,0,1,0,19,0,0,5,8,2,10.475488610429746,0,0,5,8,1,13.860301253066146,0,7.6,2.6,0.32,0
1,39,1,9670,1,9,130.34732059672095,1,34,34,0,0,109.93444668260166,0,0,0,1,1,0,23,0,0,3,5,0,0.0,0,0,2,5,0,0.0,0,7.745650572818468,2.4655533173983373,0.6774040979160869,0
1,1,1,171,1,1,137.59142239618296,1,19,37,5,6,135.73228015656468,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.007505403339906,0.8580700391411674,2.4743116303586756,0
2,39,1,9773,1,1,119.72523389947833,1,37,37,9,3,155.71065401039996,0,0,0,0,1,0,47,0,0,6,9,5,13.732834953205812,0,0,6,14,4,13.914517213171033,0,12.5839876464464,3.6297819965333487,-1.540940957364672,0
1,1,1,9853,1,1,122.59652137768194,1,19,19,7,5,113.41518859856963,1,0,0,1,0,0,19,0,0,6,8,5,12.105824652190133,0,0,6,12,4,11.532173792560647,0,16.2,0.3,-0.92,0
1,7,1,9003,1,1,170.0,1,1,19,9,0,168.07925674496744,0,0,0,1,1,0,28,0,0,5,9,0,0.0,0,0,5,0,0,0.0,0,9.30853603547464,-0.39755855608841606,-1.9071878303937257,0
1,39,1,9991,0,1,110.0,1,37,37,9,9,130.0,0,0,0,0,1,0,44,0,0,5,4,0,0.0,0,0,5,0,0,0.0,0,14.777872084274168,3.0321125443404457,-3.451349328173942,0
1,17,5,9773,1,1,148.0,1,1,1,4,5,132.82785807677442,1,0,0,1,1,0,19,0,0,6,10,4,13.957278103152484,0,0,6,5,0,0.0,0,13.643668618914901,-0.16328993008794732,0.9608875873900659,0
1,1,1,9119,1,1,108.66271356015113,1,37,37,9,9,106.33076381409825,1,0,0,1,1,0,19,0,0,6,10,3,10.667160804981108,0,0,6,9,2,10.0,0,7.6,2.6,0.32,0
1,44,1,9003,1,39,140.0,1,38,37,7,10,140.0,0,0,0,1,0,0,20,0,0,6,13,3,12.876407980973275,0,0,6,11,4,11.943500791302068,0,16.15056319238931,0.4765600271810353,-1.1417593941393807,0
1,1,4,9773,1,1,132.48756081768468,1,34,34,0,90,124.92161855349303,0,0,0,1,0,0,19,0,0,5,0,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0
1,17,2,9853,1,1,131.34361202682658,1,38,19,9,9,118.9,1,0,0,1,0,0,19,0,0,5,9,3,11.476129103510033,0,0,5,10,3,11.333333333333334,0,7.6,2.6,0.32,0
1,39,1,9147,1,1,130.0,1,37,37,9,9,118.60396236858851,0,0,0,0,0,0,36,0,0,5,5,0,0.0,0,0,5,0,0,0.0,0,11.776068990921061,2.4400940785287215,-2.0975703129976035,0
1,44,1,9773,1,1,139.07797173276774,1,37,37,9,10,140.20745636012725,1,0,0,1,1,0,18,0,1,6,10,4,12.384746466595969,0,0,6,16,2,11.953898586638388,0,11.708478799575811,0.2003408131495179,0.6582103019724102,0
1,17,1,9853,1,1,133.1,1,37,37,9,0,106.81295625144247,0,0,0,1,0,0,19,0,0,6,16,4,11.002144059398676,0,0,6,14,5,11.580683036744626,0,10.688503753173448,0.7496349988460187,2.29869518535071,0
1,17,3,9500,1,1,138.0,1,3,1,9,3,124.86763207635958,1,0,0,1,0,0,18,0,0,7,7,7,13.29472186500718,0,0,8,8,7,13.636505393752893,0,13.511584916314908,0.9947169456169747,-0.015961298646566813,0
1,39,1,9085,1,1,136.66229408057822,1,37,19,9,6,118.09561101406298,0,0,0,0,0,0,28,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.038154657924625,0.15965084910686655,1.3645635613835831,0
1,44,1,9070,1,1,95.50761037868446,1,19,37,4,4,95.50761037868446,0,0,0,1,1,0,19,0,0,5,10,3,11.938673188398491,0,0,5,9,2,5.416285834470995,0,14.476636325395592,1.974124712472853,-1.304063904626125,0
2,43,1,9991,0,1,116.96963892966032,1,37,37,9,9,127.72722919724524,0,0,0,1,1,0,37,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,0
1,39,1,9991,0,19,132.74400584330846,1,37,37,9,90,119.78181003299551,0,0,1,0,1,0,40,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,0
1,7,1,9500,1,3,140.0,1,3,1,4,4,140.0,0,0,0,1,0,0,24,0,0,5,0,0,0.0,0,0,6,0,0,0.0,0,7.6,2.6,0.32,0
1,1,1,171,1,1,124.86589165972077,1,3,1,2,3,121.17813998332984,1,0,1,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,0
1,17,2,9853,1,1,138.0,1,1,37,5,4,124.00502826858573,1,0,0,1,1,0,21,0,0,5,9,4,13.023339615241275,0,0,5,9,3,11.282801702970728,0,10.004352620702964,1.4,2.481208348081976,0
1,39,1,8014,0,12,134.165102735392,1,37,37,9,9,149.5771813576371,0,0,0,1,1,0,47,0,0,6,0,0,0.0,0,0,5,5,0,0.0,0,12.98657831804197,0.46912745694515956,1.3716770416069117,0
1,1,2,171,1,1,161.59776829765477,1,37,37,9,9,145.02589432551585,1,0,0,1,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.339107319061903,1.5696422697936567,-0.37385231294655097,0
1,39,1,9003,1,1,130.05182353682244,1,37,37,9,9,135.0466411831402,1,0,0,1,1,0,24,0,0,5,9,0,0.5182353682242691,0,1,5,5,1,13.844529389532719,0,13.573511718018711,-0.14971174321496197,0.7656429376934594,0
1,39,1,9991,0,1,103.3660427819392,1,37,37,9,9,119.3418074857262,0,0,0,0,1,0,40,0,0,5,5,0,0.0,0,0,6,5,0,0.0,0,12.060451871431551,2.9258101601539828,-0.5420812830129131,0
1,39,1,9991,0,1,111.34414676938974,1,37,37,9,9,136.4892242276319,0,0,0,1,1,0,30,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0
1,1,1,9773,1,1,120.25349988189107,1,38,37,9,7,118.9429625265745,1,0,1,0,0,0,18,0,0,6,6,5,12.012674994094553,0,0,6,15,2,11.047531227854575,0,11.423212349411115,0.5809875088581696,1.8336775868100628,0
1,44,1,9130,1,39,130.0,1,1,1,4,2,130.0,1,0,0,1,1,0,20,0,1,6,12,4,13.262766245462732,0,0,6,10,3,11.986613643186594,0,16.16184888308179,0.30200795352201093,-0.8927922297767514,0
1,39,1,9991,1,1,120.0,1,37,37,9,3,120.0,0,0,0,0,0,0,32,0,0,6,5,0,0.0,0,0,6,5,0,0.0,0,11.799296919421641,0.8519984635429709,1.433763847274013,0
2,39,1,9130,1,10,133.1,1,34,34,0,0,129.56050221658148,0,0,0,0,1,0,43,0,0,5,5,0,0.0,0,0,5,0,0,0.0,0,8.512602659897752,2.2007363362947334,0.5994845645936868,0
1,17,5,9773,1,1,128.49071869047248,1,37,37,5,5,116.8708234107126,1,0,0,1,0,0,18,0,0,5,6,0,0.0,0,0,5,0,0,0.0,0,8.058353178574775,1.7342217738032029,-0.5559638523873476,0
1,44,1,9003,1,1,130.0,1,37,37,9,8,130.0,0,0,0,0,1,0,24,0,0,5,6,0,0.0,0,0,5,8,0,0.0,0,15.5,2.8,-4.06,0
1,7,1,9556,1,1,123.9181771208825,1,19,1,4,5,128.8,1,0,0,0,1,0,21,0,4,11,12,5,13.122074054464148,0,4,11,11,4,13.476022785988969,0,8.9,1.4,3.51,0
1,39,2,9147,1,1,133.1,1,1,1,4,5,100.79781937030393,0,0,0,1,1,0,23,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,9.789594770662742,1.0765109924862752,2.9075017235056877,0
1,17,1,9254,1,1,117.88630475420064,1,1,1,4,9,124.67622763098902,1,0,0,1,0,0,19,0,0,6,7,5,13.452934695528436,0,0,6,8,5,13.452750066761533,0,13.192635717174763,0.07726095084012674,1.2615761885501584,0
1,1,1,171,1,1,134.80566134897293,1,19,37,5,5,135.00012955405037,1,0,0,1,0,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.52355227424418,1.8178909252712594,0.3526752096260328,0
1,39,1,9085,1,1,133.1,1,37,38,2,5,130.0,0,0,0,1,0,0,25,0,0,6,14,1,11.39547306617198,0,0,5,10,0,0.0,0,14.420771840630724,0.40466047996289856,0.10567270363640613,0
1,1,1,171,1,1,159.07047085575218,1,3,1,4,4,166.14396639123868,0,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.364764572123914,-0.644964117345217,-2.6527782263630852,0
1,7,1,9130,1,3,140.0,1,34,34,9,0,140.0,0,0,0,1,0,0,24,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,10.562867170902821,1.027362697133004,0.9168103218483639,0
1,1,1,171,1,1,110.20983853600093,1,3,1,3,5,114.0915834230662,0,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.452459634000231,0.47202152853321017,1.7550269106665126,0
1,1,2,9853,1,1,117.49718889394218,1,19,38,5,5,110.72317278106242,1,0,1,1,0,0,19,0,0,6,10,5,12.195669352146627,0,0,6,6,1,10.416198148990365,0,15.764959717800593,0.7226105598508521,-1.016951834318725,0
1,1,1,171,1,1,157.84693980162916,1,3,38,2,9,154.2607132082894,1,0,0,1,1,0,19,0,0,3,0,0,0.0,0,0,4,0,0,0.0,0,9.938775920651661,1.7229590297556268,1.3578318147891748,0
2,44,1,9500,1,39,130.0,1,1,37,4,5,128.31098717772213,0,0,0,1,0,0,33,0,2,7,8,3,11.092489314768443,0,2,7,8,2,10.061659543178962,0,9.4,-0.8,-3.12,0
1,1,1,9238,1,1,123.36246613233132,1,19,19,9,7,115.29678186391112,0,0,0,1,0,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,0
1,39,1,8014,0,19,133.55882424483076,1,19,37,9,5,144.39897760420067,0,0,0,1,1,0,50,0,0,6,6,0,0.0,0,0,6,5,0,0.0,0,12.652685815993754,0.4867007465266445,1.609795115436033,0
1,39,1,8014,1,1,140.0,1,37,37,9,4,116.66495707819473,0,0,0,0,1,0,31,0,0,6,11,1,10.741120649290059,0,0,6,7,0,0.0,0,10.8,1.4,1.74,0
1,17,1,9853,1,1,133.1,1,37,38,9,9,110.40850108495816,1,0,0,1,0,0,18,0,0,6,12,3,12.285460573901675,0,0,6,10,4,12.06381721705022,0,9.61065589612969,1.4510537736401763,1.2966042924058503,0
1,17,3,9119,1,1,129.15817122324174,1,34,19,0,9,119.27961093578016,1,0,0,1,0,0,18,0,0,5,7,2,11.719390407747243,0,0,5,10,2,11.438780815494486,0,7.6,2.6,0.32,0
1,43,1,9991,1,1,122.61419806442034,1,37,37,9,9,133.94094653762804,0,0,0,1,0,0,24,0,9,13,24,10,11.49309901270171,0,6,12,13,8,12.04526731185989,0,12.133847505417858,0.520473268814011,1.8370885182722252,0
1,1,1,9147,1,1,120.20162732004775,1,1,1,9,9,114.45479257584721,1,0,0,0,1,0,20,0,0,6,10,2,10.899186339976128,0,0,6,8,0,0.0,0,9.682278248066844,-0.35641989589496204,-2.1400912245679615,0
1,1,1,9773,1,1,120.0,1,19,37,9,3,120.0435697942566,0,0,0,1,1,0,18,0,0,6,8,3,12.543623637137292,0,0,6,11,2,10.721218647621901,0,16.085440839994007,0.7091398571642613,-1.4338796605983122,0
1,1,1,9254,1,1,133.65706319172398,1,1,19,2,7,131.2014405212414,1,0,0,1,0,0,18,0,0,6,8,5,13.731412638344795,0,0,6,11,4,12.259944234206781,0,8.9,1.4,3.51,0
1,7,1,9003,1,3,140.0,1,37,37,9,4,140.0,0,0,0,1,1,0,34,0,0,6,14,4,12.435749407456251,0,0,6,9,3,11.12139077234996,0,14.32647814346782,-0.18874483213882925,0.4729227715956633,0
1,17,1,9254,1,1,130.6696055586076,1,1,19,4,9,122.20396750412026,1,0,0,1,0,0,19,0,0,5,13,1,12.1116009264346,0,0,5,10,2,11.74889791552215,0,7.6,2.6,0.32,0
1,39,1,9991,0,19,131.47849718321572,1,37,37,9,90,119.00617569293867,0,0,1,0,1,0,38,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,0
1,39,1,9773,1,1,133.1,1,38,38,9,9,152.66760185319723,0,0,0,1,0,0,26,0,0,5,0,3,11.662261277113211,0,0,5,0,0,0.0,0,10.010011823009954,-0.2976373222270966,-1.275611311605197,0
2,39,1,9991,0,1,120.0,1,37,37,9,9,138.38243875612986,0,0,0,1,1,0,36,0,0,5,14,5,12.803520865300973,0,0,5,11,4,13.138900856287421,0,15.917561243870148,0.22632032448786493,-0.710012924790415,0
1,39,1,9556,1,1,154.86043914061892,1,1,19,4,6,119.41542613379355,0,0,0,1,1,0,22,0,0,6,8,5,12.917628082680517,0,0,5,7,4,11.95347971353964,0,10.391291408206014,2.3026237470720616,1.4653609903280693,0
1,1,2,9853,1,1,140.36680112105685,1,37,38,5,7,126.75502016815852,1,0,0,1,0,0,19,0,0,6,7,4,12.499036302685349,0,0,6,12,3,10.834172511949292,0,11.093440896845477,1.2349394955244193,1.749170028026421,0
1,17,2,9773,1,1,148.31740472571065,1,1,38,4,4,129.67826981714046,1,0,0,1,1,0,19,0,0,5,10,1,10.878269817140437,0,0,5,5,0,0.0,0,10.014788871998306,0.1660967988544806,-0.9858043443487383,0
1,1,2,9670,1,1,111.88472214712453,1,19,19,3,7,114.23458335586264,1,0,0,1,0,0,19,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,12.096888912920146,2.5314722687827866,-0.2977667225393439,0
1,1,1,9238,1,1,122.46267978566961,1,19,19,9,7,113.38655563563833,1,0,0,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.798516278629512,0.5462679785669606,1.8964163507040095,0
2,39,1,9500,1,1,132.16572859009116,1,37,37,9,7,123.14379956626136,0,0,0,1,0,0,39,0,0,7,11,5,12.155889770066869,0,0,7,9,4,12.049835075904262,0,11.1,0.6,2.02,0
1,44,1,9003,1,39,140.0,1,37,38,9,10,140.0,0,0,0,1,1,0,20,0,0,5,13,2,11.289674483480209,0,0,5,9,2,11.626195309911875,0,13.406693735506497,3.472848442158626,-2.2956418627840476,0
2,39,1,8014,0,1,133.1,1,37,37,9,0,136.1610634757341,0,0,0,1,1,0,49,0,0,6,6,0,0.0,0,0,5,5,0,0.0,0,7.901876503690862,2.3213447658238193,1.0607584975183473,0
1,1,1,9853,1,1,161.59829829309828,1,37,19,5,7,142.5388938905139,1,0,0,1,0,0,18,0,0,6,10,5,12.799149146549137,0,0,6,11,4,11.474893643318643,0,12.50919168922168,3.4690215185315076,-1.3545365320645153,0
1,44,1,9003,1,39,130.0,1,37,37,9,8,130.0,0,0,0,1,1,0,25,0,0,5,6,0,0.0,0,0,5,7,0,0.0,0,13.774895419844992,3.35449790076411,-2.6059832824407785,0
1,39,1,9500,1,1,133.1,1,37,37,9,6,115.38083016390414,0,0,0,0,1,0,47,0,2,9,9,4,11.876886194447323,0,0,8,9,2,12.186413918974528,0,13.427880408318657,0.46306585833419656,0.6780454116751263,0
1,17,3,9119,1,1,138.0,1,1,3,5,7,127.30359143302555,1,0,0,1,0,0,18,0,0,5,9,4,14.380209460766686,0,0,5,9,4,14.931886718098367,0,8.9,1.4,3.51,0
1,17,1,9130,1,1,106.12118997956996,1,3,1,4,9,105.91029018815057,1,0,1,0,0,0,19,0,0,5,6,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,0
1,7,1,9500,1,1,140.0,1,5,37,2,9,138.5857635343376,0,0,1,1,0,0,20,0,6,9,8,7,13.700568828500463,0,3,8,12,5,13.214862750890063,0,9.122106277345893,1.4,3.303090467946195,0
1,1,1,9773,1,1,147.93983212361348,1,1,38,9,7,133.16847005388226,1,0,0,1,0,1,18,0,0,5,6,5,13.251332642064844,0,0,5,6,5,14.571362069731206,0,12.490251814579787,0.45186569889078015,1.729832123613475,0
1,1,1,9085,1,1,130.0,1,19,19,0,0,136.4337516815715,0,0,0,1,1,0,20,0,0,5,6,0,0.0,0,0,5,12,0,0.0,0,9.4,-0.8,-3.12,0
1,44,1,9003,1,39,150.3349056146571,1,3,37,2,6,150.3349056146571,0,0,0,1,0,0,23,0,0,5,6,0,0.0,0,0,5,0,0,0.0,0,13.872169651299801,2.5613209101659073,-1.4387736205674728,0
1,1,3,9773,1,1,133.1,1,34,34,0,0,124.93538306193956,0,0,0,1,0,0,21,0,0,5,0,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0
1,17,4,9500,1,1,142.6179244321891,1,3,3,4,3,131.79701259463516,1,0,0,1,0,0,19,0,0,7,8,7,13.601662180711202,0,0,8,8,7,14.260604804104021,0,13.9,-0.3,0.79,0
1,39,1,9085,1,1,133.1,1,34,34,0,0,128.2,0,0,0,1,1,0,27,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0
1,43,1,9085,1,1,141.0,1,3,2,9,9,132.41319279882606,0,0,0,1,0,0,20,0,6,11,12,8,11.805044670630865,0,5,10,17,7,12.63326945401184,0,10.05315447123315,0.22638559765209254,-0.8526209070049229,0
1,17,1,9003,1,3,137.31832225084713,1,19,38,0,8,137.9440470589828,1,0,0,0,1,0,19,0,0,5,7,1,10.0,0,0,6,0,0,0.0,0,7.939543734236935,2.472671099661149,0.47067253206764015,0
